SUBEST_ID,Year,AREAkm2.x,Agro,Developed,flow,nptn,nptp,ptn,ptp,tssx,WatershedHa,manuren_kg,manurep_kg,fertilizern_kg,fertilizerp_kg,AREAkm2.y,DEPTHMNm,TIDERNGm,VOLUMm3,TidalPrism,Vol.km3,P,VoFlom3,FP,nptn.adj,nptp.adj,ptn.adj,ptp.adj,tssx.adj,manuren_kg.adj,manurep_kg.adj,fertilizern_kg.adj,fertilizerp_kg.adj,nptn.y1,nptp.y1,ptn.y1,ptp.y1,tssx.y1,manuren_kg.y1,manurep_kg.y1,fertilizern_kg.y1,fertilizerp_kg.y1,Developed.y1,Agro.y1,flow.y1,dens.weight.mean,SAVArea,dens.weight.mean.y1,SAVArea.y1,dens.change,SAVArea.change,dens.prop.change,SAVArea.prop.change,denscomp.max,dens.percomp,dens.percomp.y1,dens.percomp.change,SAVArea.percomp,SAVArea.percomp.y1,SAVArea.percomp.change
BIG01,1986,20.46,24.18424336,3.126946827,10.04770254,5158.505795,133.7777502,126.6844768,20.74804354,27048.18535,9601.945557,380111.607,116686.5807,171223.7552,48168.91381,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825610.04770254,23326386.859296743,0.0022219957206260983,5.762397102422703e-5,5.456858565365947e-5,8.937096475093515e-6,0.011650845125861009,0.1637308161857574,0.050262051313619174,0.07375361518304366,0.020748473415842576,0.012747930159524627,5.951886288804371e-4,1.5640711541091133e-4,5.980143819924829e-5,0.04266684917303736,0.4741357207650983,0.1456917911798612,0.21420518403607672,0.05559983969526049,3.11142417,24.31634007,29.39130458,21.796426199000003,35.837764560000004,17.742887292,27.29508702,4.053538907000004,8.542677540000003,0.2284599366658708,0.3129749149999231,262.807591492,0.08293682109888176,0.06751284158600915,0.015423979512872618,0.10712568666450313,0.08159004824894876,0.02553563841555436
BIG01,1987,20.46,24.0409494,3.138326378,64.37515065,15482.54221,779.6937901,149.0121471,24.47083346,45485.98893,9601.945557,383289.803,117744.8851,156323.309,49576.42367,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825664.37515065,23326441.186744854,0.04272794890718688,0.0021517600904795912,4.1123630224800244e-4,6.753338745104956e-5,0.12552996688997292,1.0577841091659925,0.3249464697978298,0.4314132827385579,0.13681854496767493,0.0022219957206260983,5.762397102422703e-5,5.456858565365947e-5,8.937096475093515e-6,0.011650845125861009,0.1637308161857574,0.050262051313619174,0.07375361518304366,0.020748473415842576,3.126946827,24.18424336,10.04770254,15.231926694500002,30.920472529999998,21.796426199000003,35.837764560000004,-6.5644995045000005,-4.917292030000006,-0.301173203559452,-0.13720978666979683,262.807591492,0.05795847299549439,0.08293682109888176,-0.024978348103387372,0.09242699405041116,0.10712568666450313,-0.014698692614091975
BIG01,1989,20.46,23.72248911,3.151705462,150.0151409,30850.77455,2504.668448,189.3669932,31.452373,186845.014,9601.945557,390917.4736,119474.1417,127418.7457,27967.88983,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825750.0151409,23326526.8267351,0.1984043027652117,0.016107764045861367,0.0012178373736354243,2.022732403448318e-4,1.2016182824760302,2.5140279270021137,0.768349713361106,0.8194422269319108,0.1798641934432536,0.04272794890718688,0.0021517600904795912,4.1123630224800244e-4,6.753338745104956e-5,0.12552996688997292,1.0577841091659925,0.3249464697978298,0.4314132827385579,0.13681854496767493,3.138326378,24.0409494,64.37515065,21.016955852,36.8936506,15.231926694500002,30.920472529999998,5.785029157499997,5.973178070000003,0.37979628405045274,0.1931787447363439,262.807591492,0.07997088566842167,0.05795847299549439,0.022012412672927285,0.11028192474082311,0.09242699405041116,0.01785493069041195
BIG01,1990,20.46,23.54818244,3.155229642,120.1716041,25458.66402,1776.280022,420.1713657,69.85045244,110856.1604,9601.945557,394731.2822,120338.7701,111995.7611,30507.45804,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825720.1716041,23326496.983198304,0.1311559337747968,0.009150899071055285,0.0021646056435059994,3.5985004190177593e-4,0.5711000082537188,2.0335454313860666,0.6199517676723751,0.576970913098588,0.15716591189499632,0.1984043027652117,0.016107764045861367,0.0012178373736354243,2.022732403448318e-4,1.2016182824760302,2.5140279270021137,0.768349713361106,0.8194422269319108,0.1798641934432536,3.151705462,23.72248911,150.0151409,10.434663183000001,21.076757360000002,21.016955852,36.8936506,-10.582292668999997,-15.816893239999999,-0.5035121519748054,-0.42871586256091443,262.807591492,0.03970457293018356,0.07997088566842167,-0.040266312738238115,0.06300231425068328,0.11028192474082311,-0.04727961049013983
BIG01,1991,20.46,23.36439789,3.157660014,40.48889166,11741.76124,573.3723782,180.8507752,30.14808684,42613.93383,9601.945557,398545.1443,121203.3981,140705.6935,37396.49334,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825640.48889166,23326417.300485864,0.02038079369925552,9.952326498631574e-4,3.139122201825351e-4,5.2329622937664187e-5,0.0739672504278375,0.691775807716758,0.2103791247185025,0.2442302864893017,0.06491106404392559,0.1311559337747968,0.009150899071055285,0.0021646056435059994,3.5985004190177593e-4,0.5711000082537188,2.0335454313860666,0.6199517676723751,0.576970913098588,0.15716591189499632,3.155229642,23.54818244,120.1716041,6.5946541175,22.36990337,10.434663183000001,21.076757360000002,-3.840009065500001,1.2931460099999974,-0.36800508058143044,0.06135412520590868,262.807591492,0.025093088369560076,0.03970457293018356,-0.014611484560623484,0.0668677661274817,0.06300231425068328,0.0038654518767984266
BIG01,1992,20.46,23.17156528,3.159758901,58.08940452,15312.57088,753.2281501,175.756771,29.03999831,60505.11331,9601.945557,402358.9259,122068.0265,165182.1995,34025.68419,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825658.08940452,23326434.900998723,0.03813262197436816,0.0018757506191028285,4.3768395003691195e-4,7.231778950573716e-5,0.15067480382278836,1.0019872521470092,0.30398382780786554,0.41135028335804613,0.08473355407165341,0.02038079369925552,9.952326498631574e-4,3.139122201825351e-4,5.2329622937664187e-5,0.0739672504278375,0.691775807716758,0.2103791247185025,0.2442302864893017,0.06491106404392559,3.157660014,23.36439789,40.48889166,6.4349747745,24.38870901,6.5946541175,22.36990337,-0.15967934300000053,2.01880564,-0.02421345231378627,0.0902465069521666,262.807591492,0.02448549807091811,0.025093088369560076,-6.075902986419678e-4,0.07290234844818133,0.0668677661274817,0.0060345823206996285
BIG01,1993,20.46,22.97049159,3.16214923,106.7472518,24474.99901,1645.01706,193.7845617,32.14761528,117054.1272,9601.945557,387103.6116,117301.8128,134026.3231,27357.53627,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825706.7472518,23326483.558846004,0.11200311763812514,0.007527969223313269,8.868018769549121e-4,1.4711474082266076e-4,0.5356660963889315,1.7714734668819871,0.5367995615785617,0.6133346941767523,0.12519425851196736,0.03813262197436816,0.0018757506191028285,4.3768395003691195e-4,7.231778950573716e-5,0.15067480382278836,1.0019872521470092,0.30398382780786554,0.41135028335804613,0.08473355407165341,3.159758901,23.17156528,58.08940452,9.4611459275,24.804804769999997,6.4349747745,24.38870901,3.026171153000001,0.4160957599999975,0.4702693109212904,0.01706099981878448,262.807591492,0.036000276376293355,0.02448549807091811,0.011514778305375244,0.07414613540184473,0.07290234844818133,0.001243786953663385
BIG01,1994,20.46,22.76349236,3.164896328,63.01463571,16744.48072,513.9289062,161.3059946,26.65684763,25425.91072,9601.945557,371848.2974,112535.599,126325.903,31789.61769,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825663.01463571,23326439.82622991,0.045233964573429486,0.0013883405717410727,4.357561018003434e-4,7.201148375383766e-5,0.0686861995894526,1.0045204143710031,0.3040065191353194,0.34125999584945566,0.0858772788740341,0.11200311763812514,0.007527969223313269,8.868018769549121e-4,1.4711474082266076e-4,0.5356660963889315,1.7714734668819871,0.5367995615785617,0.6133346941767523,0.12519425851196736,3.16214923,22.97049159,106.7472518,10.9882587535,22.59785893,9.4611459275,24.804804769999997,1.5271128259999998,-2.206945839999996,0.1614088650256684,-0.08897251401346128,262.807591492,0.041811040126801244,0.036000276376293355,0.005810763750507892,0.0675491673307601,0.07414613540184473,-0.006596968071084627
BIG01,1995,20.46,22.55326026,3.167926124,74.67024221,19965.6922,1108.659771,171.2612484,28.29765581,68003.81591,9601.945557,355957.3704,107769.385,150693.3401,29416.07546,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825674.67024221,23326451.481836412,0.06391212455204262,0.0035489278638679528,5.482239297808622e-4,9.058355125095798e-5,0.21768683544335604,1.139454197947736,0.3449802935966844,0.4823840528621651,0.09416372143770724,0.045233964573429486,0.0013883405717410727,4.357561018003434e-4,7.201148375383766e-5,0.0686861995894526,1.0045204143710031,0.3040065191353194,0.34125999584945566,0.0858772788740341,3.164896328,22.76349236,63.01463571,6.432078961,24.22407764,10.9882587535,22.59785893,-4.5561797925,1.6262187099999998,-0.4146407446993144,0.07196339772884845,262.807591492,0.02447447931197146,0.041811040126801244,-0.017336560814829784,0.07241023492563611,0.0675491673307601,0.004861067594876025
BIG01,1996,20.46,22.34248796,3.171164548,178.7567669,41084.63151,3632.539604,201.793005,33.52580637,287506.3664,9601.945557,340702.0292,103003.1713,140193.3825,28706.15862,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825778.7567669,23326555.568361104,0.31484099212515915,0.027836987477395842,0.0015463862656928866,2.569159744503883e-4,2.2032274919550696,2.6108781057528567,0.7893370209791549,1.07433417347162,0.21998190388596206,0.06391212455204262,0.0035489278638679528,5.482239297808622e-4,9.058355125095798e-5,0.21768683544335604,1.139454197947736,0.3449802935966844,0.4823840528621651,0.09416372143770724,3.167926124,22.55326026,74.67024221,0.815116455,3.26046582,6.432078961,24.22407764,-5.616962506,-20.96361182,-0.8732732511615073,-0.8654039229705838,262.807591492,0.0031015711927210926,0.02447447931197146,-0.02137290811925037,0.009746133557769045,0.07241023492563611,-0.06266410136786707
BIG01,2000,20.46,21.54785013,3.184723106,74.46327076,18769.54605,800.7101798,242.0608636,40.29309938,46395.73919,9601.945557,393460.0037,118534.7125,221119.1806,39085.19561,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825674.46327076,23326451.274864964,0.059916605963524536,0.002556046704926009,7.727126348647978e-4,1.2862462161681288e-4,0.14810561832600544,1.2560126889216803,0.3783894209770814,0.7058620799722334,0.12476872153078251,0.0212876066694797,0.0010711829730502079,3.5489396358241764e-4,5.9400549408626606e-5,0.08899617635524287,0.6568313771856451,0.1981052302800317,0.20011325644918224,0.03753703455374057,3.181390879,21.73385654,41.34504159,15.806190585500001,43.31635603,19.138267479000003,34.71040902,-3.332076893500002,8.605947010000001,-0.17410546159187168,0.2479356266024203,262.807591492,0.060143584497562554,0.07282235406652088,-0.012678769568958331,0.12948057560200235,0.10375581307388507,0.025724762528117284
BIG01,2001,20.46,21.37476688,3.187893607,57.25572595,15423.91574,630.0947827,209.9302735,34.93827249,44494.85016,9601.945557,416342.9617,125300.6304,145207.2871,24341.03853,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825657.25572595,23326434.067320153,0.037858658127370895,0.0015465944814659206,5.152827977665009e-4,8.575747793600418e-5,0.10921450486580746,1.0219315325913065,0.3075557341872289,0.35641747093218323,0.05974611581821521,0.059916605963524536,0.002556046704926009,7.727126348647978e-4,1.2862462161681288e-4,0.14810561832600544,1.2560126889216803,0.3783894209770814,0.7058620799722334,0.12476872153078251,3.184723106,21.54785013,74.46327076,26.66486472,74.51534480000001,15.806190585500001,43.31635603,10.8586741345,31.198988770000007,0.6869886881195355,0.7202588497608673,262.807591492,0.10146154671034949,0.060143584497562554,0.041317962212786934,0.22274010605147557,0.12948057560200235,0.09325953044947323
BIG01,2002,20.46,21.21729945,3.19082831,53.80755149,13988.62535,774.8495749,214.3021737,35.50744226,60136.64593,9601.945557,439225.9467,132066.549,150289.9859,26060.03666,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825653.80755149,23326430.61914569,0.03226784633636379,0.0017873612589581575,4.943351785813851e-4,8.190573855371639e-5,0.13871842311178606,1.0131714160933982,0.30464059210120015,0.34667696428909506,0.06011321608987741,0.037858658127370895,0.0015465944814659206,5.152827977665009e-4,8.575747793600418e-5,0.10921450486580746,1.0219315325913065,0.3075557341872289,0.35641747093218323,0.05974611581821521,3.187893607,21.37476688,57.25572595,41.557153189000005,93.81056748,26.66486472,74.51534480000001,14.892288469000004,19.295222679999995,0.558498557010493,0.258942942984275,262.807591492,0.1581276741401324,0.10146154671034949,0.05666612742978292,0.2804170846330742,0.22274010605147557,0.057676978581598606
BIG01,2003,20.46,21.07806508,3.193481026,120.9446408,25462.97819,1423.064208,254.0017532,42.09249357,84591.32993,9601.945557,460202.0407,138172.6899,102628.0827,14809.12886,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825720.9446408,23326497.756235003,0.13202199417461313,0.007378389643850081,0.0013169637004394703,2.1824371444012465e-4,0.4385942596309171,2.3860834613722175,0.716406145618602,0.5321123096940891,0.07678326979260612,0.03226784633636379,0.0017873612589581575,4.943351785813851e-4,8.190573855371639e-5,0.13871842311178606,1.0131714160933982,0.30464059210120015,0.34667696428909506,0.06011321608987741,3.19082831,21.21729945,53.80755149,14.967566227499999,29.13468465,41.557153189000005,93.81056748,-26.589586961500004,-64.67588283,-0.63983177193519,-0.6894306746815982,262.807591492,0.05695256420306116,0.1581276741401324,-0.10117510993707124,0.087088944782247,0.2804170846330742,-0.19332813985082717
BIG01,2004,20.46,20.95937931,3.195917083,112.0970255,24127.7184,1982.370233,232.7021976,38.69860062,137592.2086,9601.945557,480542.442,144278.8305,179258.2773,16868.42693,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825712.0970255,23326488.908619702,0.11594738819618015,0.009526414688021356,0.0011182662028760837,1.859687515557243e-4,0.661208696107544,2.3092793169914643,0.6933417114348607,0.861437816908606,0.08106237038607056,0.13202199417461313,0.007378389643850081,0.0013169637004394703,2.1824371444012465e-4,0.4385942596309171,2.3860834613722175,0.716406145618602,0.5321123096940891,0.07678326979260612,3.193481026,21.07806508,120.9446408,8.4973051345,45.271137249999995,14.967566227499999,29.13468465,-6.4702610929999995,16.136452599999995,-0.43228544939471525,0.5538571223217271,262.807591492,0.032332799392359494,0.05695256420306116,-0.024619764810701668,0.13532377712537813,0.087088944782247,0.04823483234313112
BIG01,2005,20.46,20.86348225,3.198229688,108.9526973,21898.90796,1398.875047,748.1130318,124.4749331,89812.78589,9601.945557,500882.8433,150384.9713,167475.8131,15769.21337,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825708.9526973,23326485.764291503,0.10228480681898845,0.006533826445028741,0.0034942654252988954,5.813940361407871e-4,0.4194950484021223,2.339509575521599,0.7024139178992934,0.7822413437727657,0.07365440076665174,0.11594738819618015,0.009526414688021356,0.0011182662028760837,1.859687515557243e-4,0.661208696107544,2.3092793169914643,0.6933417114348607,0.861437816908606,0.08106237038607056,3.195917083,20.95937931,112.0970255,22.724467770500002,67.67538355,8.4973051345,45.271137249999995,14.227162636000003,22.40424630000001,1.6743146692751032,0.494890291274934,262.807591492,0.08646807971371614,0.032332799392359494,0.05413528032135665,0.20229420060338077,0.13532377712537813,0.06697042347800262
BIG01,2006,20.46,20.79261399,3.20051205,79.19819933,18097.82353,1311.192851,265.2403538,44.01301017,89859.75053,9601.945557,521223.2982,156491.112,107836.3161,11328.75329,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825679.19819933,23326456.009793535,0.06144589794379102,0.004451774102759989,9.00546504012122e-4,1.4943337946808107e-4,0.30509265664836,1.7696621659523581,0.5313200717822653,0.36612685844412074,0.0384634880174305,0.10228480681898845,0.006533826445028741,0.0034942654252988954,5.813940361407871e-4,0.4194950484021223,2.339509575521599,0.7024139178992934,0.7822413437727657,0.07365440076665174,3.198229688,20.86348225,108.9526973,11.216198865500001,43.99524061,22.724467770500002,67.67538355,-11.508268905000001,-23.680142940000003,-0.5064263339949188,-0.34990777588286015,262.807591492,0.04267836709671847,0.08646807971371614,-0.04378971261699767,0.13150988679625064,0.20229420060338077,-0.07078431380713011
BIG01,2007,20.46,20.74901464,3.202857377,51.83499557,11231.62072,592.7437513,259.9821008,42.05238681,44225.49764,9601.945557,541563.6994,162597.2531,131812.4009,14151.34105,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825651.83499557,23326428.646589775,0.024958428874204627,0.001317169901500225,5.777211440045046e-4,9.344702170355391e-5,0.09827601597236313,1.2034397714532186,0.3613166859713366,0.2929078994577014,0.031446506953542966,0.06144589794379102,0.004451774102759989,9.00546504012122e-4,1.4943337946808107e-4,0.30509265664836,1.7696621659523581,0.5313200717822653,0.36612685844412074,0.0384634880174305,3.20051205,20.79261399,79.19819933,18.70788669,50.36136614,11.216198865500001,43.99524061,7.491687824499998,6.366125529999998,0.6679346465177024,0.1447003230743326,262.807591492,0.07118472713741786,0.04267836709671847,0.028506360040699393,0.15053940990313702,0.13150988679625064,0.019029523106886374
BIG01,2008,20.46,20.73492431,3.205358878,105.7709039,20303.46539,1558.289009,265.8681989,38.35814768,110968.3781,9601.945557,566353.602,170003.5431,135035.5286,14391.69335,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825705.7709039,23326482.582498103,0.09206342529387396,0.007065859005379198,0.001205544797269062,1.7393003585921665e-4,0.5031716897068923,2.568056808337949,0.7708589735419904,0.6123010560260264,0.06525726323707479,0.024958428874204627,0.001317169901500225,5.777211440045046e-4,9.344702170355391e-5,0.09827601597236313,1.2034397714532186,0.3613166859713366,0.2929078994577014,0.031446506953542966,3.202857377,20.74901464,51.83499557,34.4201368475,76.38892367,18.70788669,50.36136614,15.712250157499998,26.027557529999996,0.839873066255994,0.5168159548659932,262.807591492,0.13097086218891726,0.07118472713741786,0.05978613505149941,0.22834057877718994,0.15053940990313702,0.0778011688740529
BIG01,2009,20.46,20.7525831,3.20810976,93.17873023,17208.86065,805.8805676,240.4940969,34.55242842,43719.28549,9601.945557,590507.8384,177409.8337,92755.051,8727.174362,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825693.17873023,23326469.990324434,0.06874163920803819,0.0032191295141162195,9.606654837293238e-4,1.3802137262406184e-4,0.17463883348877018,2.3588125676879907,0.7086722955225659,0.37051460757602117,0.03486112668930496,0.09206342529387396,0.007065859005379198,0.001205544797269062,1.7393003585921665e-4,0.5031716897068923,2.568056808337949,0.7708589735419904,0.6123010560260264,0.06525726323707479,3.205358878,20.73492431,105.7709039,50.2006412475,91.24176649,34.4201368475,76.38892367,15.780504400000005,14.852842820000006,0.4584672184749369,0.19443712656777648,262.807591492,0.19101670907793447,0.13097086218891726,0.060045846889017186,0.27273846479344976,0.22834057877718994,0.04439788601625982
BIG01,2010,20.46,20.80423111,3.211203232,26.10442199,6387.362411,170.7524213,180.7964322,24.63724822,15023.05724,9601.945557,615297.7411,184816.1242,61553.19892,10898.94328,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825626.10442199,23326402.916016195,0.007148054690649418,1.9108789629836e-4,2.0232808193477176e-4,2.7571380230496995e-5,0.016812203201018068,0.6885755999755884,0.20682649245334253,0.06888377454626046,0.012196934763175432,0.06874163920803819,0.0032191295141162195,9.606654837293238e-4,1.3802137262406184e-4,0.17463883348877018,2.3588125676879907,0.7086722955225659,0.37051460757602117,0.03486112668930496,3.20810976,20.7525831,93.17873023,64.351531166,117.4444657,50.2006412475,91.24176649,14.150889918499999,26.20269920999999,0.2818866366414137,0.2871787802669491,262.807591492,0.2448617667422248,0.19101670907793447,0.05384505766429035,0.35106316444471286,0.27273846479344976,0.07832469965126314
BIG01,2011,20.46,20.89210845,3.214732502,30.31578032,7835.698009,253.2921551,172.9677988,24.72995707,17929.95851,9601.945557,640087.5901,192222.4146,92543.99806,18595.63021,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825630.31578032,23326407.127374522,0.010183535689726343,3.291869720382112e-4,2.247947470959259e-4,3.213988085534771e-5,0.023302374873581926,0.8318792800395527,0.24981869096998194,0.12027328082724932,0.024167504120115504,0.007148054690649418,1.9108789629836e-4,2.0232808193477176e-4,2.7571380230496995e-5,0.016812203201018068,0.6885755999755884,0.20682649245334253,0.06888377454626046,0.012196934763175432,3.211203232,20.80423111,26.10442199,37.070153319999996,78.07325868,64.351531166,117.4444657,-27.281377846000005,-39.37120702,-0.4239429482357689,-0.33523254403974867,262.807591492,0.1410543474393069,0.2448617667422248,-0.10380741930291792,0.23337536670926715,0.35106316444471286,-0.11768779773544574
BIG01,2012,20.46,21.01845523,3.218790779,10.38006333,4507.140069,119.0779246,159.8877507,25.1680372,12987.07483,9601.945557,664877.4927,199628.7052,80083.03802,12832.25622,20.46,1.36,0.59,27825600,12071400,0.0278256,23326376.811594203,27825610.38006333,23326387.191657532,0.002005642749946832,5.298876282886284e-5,7.114882233245313e-5,1.1199583453764673e-5,0.005779148656807916,0.29586538301935844,0.08883324217489577,0.03563633748665944,0.005710255563194288,0.010183535689726343,3.291869720382112e-4,2.247947470959259e-4,3.213988085534771e-5,0.023302374873581926,0.8318792800395527,0.24981869096998194,0.12027328082724932,0.024167504120115504,3.214732502,20.89210845,30.31578032,63.323749357000004,113.17271102000001,37.070153319999996,78.07325868,26.25359603700001,35.09945234000001,0.7082138509212945,0.44957073565819317,262.807591492,0.24095099002848866,0.1410543474393069,0.09989664258918177,0.338294102005253,0.23337536670926715,0.10491873529598583
CB401,1986,80.83,20.25374604,3.524948929,19.96021591,17441.47661,237.8876452,29220.17648,4684.782719,21644.68438,22992.36728,186864.2051,57704.54774,337858.1195,101115.5418,80.83,1.32,0.69,106695600,55772700,0.1066956,107773333.33333334,106695619.96021591,107773353.29354925,0.003230257093110718,4.4058096137922456e-5,0.005411736887136586,8.676474444288616e-4,0.004008714216693706,0.0346082752894149,0.010687198613390857,0.06257317607811896,0.01872715271916323,0.02184241149015293,6.062121099279112e-4,0.022399991026704178,0.003597832190556203,0.018486762916979413,0.11636899902554003,0.035783518946571474,0.23810439558075927,0.07046077948445413,3.431456097,20.33697246,71.9094581,66.519244697,105.56185622,21.755061204,56.97600684,44.764183493000004,48.58584938,2.0576445670844365,0.8527422695037011,715.0111573535,0.0930324569244631,0.030426184235394168,0.06260627268906895,0.10760476431383112,0.05807864703311135,0.049526117280719775
CB401,1987,80.83,20.16745575,3.641914338,142.3130987,45753.4652,1811.230488,30946.09344,4965.782412,43193.98129,22992.36728,201101.4827,61778.99197,310500.12,92613.82069,80.83,1.32,0.69,106695600,55772700,0.1066956,107773333.33333334,106695742.3130987,107773475.64643204,0.06041669687109307,0.002391700013951686,0.04086380645785495,0.0065572338488934685,0.05703694054310876,0.26555119415552525,0.0815781409022804,0.41001029203965134,0.12229502413079518,0.003230257093110718,4.4058096137922456e-5,0.005411736887136586,8.676474444288616e-4,0.004008714216693706,0.0346082752894149,0.010687198613390857,0.06257317607811896,0.01872715271916323,3.524948929,20.25374604,19.96021591,25.4670411675,41.31527907,66.519244697,105.56185622,-41.052203529500005,-64.24657715,-0.6171477700400204,-0.6086154549622981,715.0111573535,0.03561768359218644,0.0930324569244631,-0.05741477333227666,0.04211484172485794,0.10760476431383112,-0.06548992258897318
CB401,1989,80.83,20.00104575,3.958817421,258.3510124,73432.07985,3903.498773,34881.05299,5602.816529,139725.1543,22992.36728,204660.8073,62220.01107,358407.5721,109602.7542,80.83,1.32,0.69,106695600,55772700,0.1066956,107773333.33333334,106695858.3510124,107773591.68434574,0.17602876433263326,0.009357328118565338,0.08361561689377646,0.013430872071129595,0.3349441593899716,0.4906055921326075,0.14915159270699677,0.8591618564133883,0.2627358155820958,0.06041669687109307,0.002391700013951686,0.04086380645785495,0.0065572338488934685,0.05703694054310876,0.26555119415552525,0.0815781409022804,0.41001029203965134,0.12229502413079518,3.641914338,20.16745575,142.3130987,60.784750941,95.49144438,25.4670411675,41.31527907,35.3177097735,54.17616531,1.386800670765437,1.3112864424371902,715.0111573535,0.08501231108894171,0.03561768359218644,0.049394627496755265,0.09733946270405223,0.04211484172485794,0.0552246209791943
CB401,1990,80.83,19.92860714,4.165032362,234.4316376,67076.93817,3318.710917,26962.45117,5881.991843,98004.87732,22992.36728,206440.4509,62440.52121,437850.7619,133459.7087,80.83,1.32,0.69,106695600,55772700,0.1066956,107773333.33333334,106695834.4316376,107773567.76497094,0.14590735730934987,0.00721893921791629,0.05864936748941486,0.012794649084193319,0.2131825489253431,0.44905419737899166,0.13582211244764555,0.9524234305806026,0.29030474459553957,0.17602876433263326,0.009357328118565338,0.08361561689377646,0.013430872071129595,0.3349441593899716,0.4906055921326075,0.14915159270699677,0.8591618564133883,0.2627358155820958,3.958817421,20.00104575,258.3510124,56.4745089985,109.10551240999999,60.784750941,95.49144438,-4.310241942499999,13.614068029999984,-0.07090992190925788,0.14256845855031755,715.0111573535,0.07898409474829932,0.08501231108894171,-0.006028216340642395,0.11121699985788508,0.09733946270405223,0.013877537153832852
CB401,1991,80.83,19.86846685,4.407274414,100.0320734,37722.47636,1391.430049,12655.66204,3104.283467,36554.51332,22992.36728,208220.1131,62661.03066,503197.5482,161630.7034,80.83,1.32,0.69,106695600,55772700,0.1066956,107773333.33333334,106695700.0320734,107773433.36540674,0.03501287289678659,0.00129148370285854,0.011746606511259455,0.002881302951280238,0.03392880457960083,0.1932636734913664,0.058160092172703466,0.46705289517480775,0.1500207786030517,0.14590735730934987,0.00721893921791629,0.05864936748941486,0.012794649084193319,0.2131825489253431,0.44905419737899166,0.13582211244764555,0.9524234305806026,0.29030474459553957,4.165032362,19.92860714,234.4316376,86.3616898905,175.32521399,56.4745089985,109.10551240999999,29.887180892000003,66.21970158000002,0.5292154181064916,0.6069326848597496,715.0111573535,0.12078369547428329,0.07898409474829932,0.041799600725983974,0.17871823218367766,0.11121699985788508,0.06750123232579258
CB401,1992,80.83,19.82446542,4.68868221,127.4311233,47562.94421,1746.965818,18447.29007,2899.98298,58745.08511,22992.36728,209999.794,62881.53991,640761.685,189975.5676,80.83,1.32,0.69,106695600,55772700,0.1066956,107773333.33333334,106695727.4311233,107773460.76445664,0.05623832959565153,0.0020656088704526596,0.02181203868546744,0.003428934044346447,0.06946007051107195,0.2483033341638235,0.07435100634912306,0.7576353279181295,0.22462672913262402,0.03501287289678659,0.00129148370285854,0.011746606511259455,0.002881302951280238,0.03392880457960083,0.1932636734913664,0.058160092172703466,0.46705289517480775,0.1500207786030517,4.407274414,19.86846685,100.0320734,71.829950861,165.01713085999998,86.3616898905,175.32521399,-14.531739029500002,-10.308083130000028,-0.16826603379258942,-0.058794071288502565,715.0111573535,0.10045990209001371,0.12078369547428329,-0.020323793384269585,0.16821065970011537,0.17871823218367766,-0.0105075724835623
CB401,1993,80.83,19.79940347,5.010495483,272.0048119,82160.29128,4559.81528,20315.2674,4569.117178,154998.9491,22992.36728,224237.0529,67223.25801,560571.019,172699.6158,80.83,1.32,0.69,106695600,55772700,0.1066956,107773333.33333334,106695872.0048119,107773605.33814524,0.20736055461026498,0.011508306636338894,0.05127276266296893,0.011531783265963231,0.3911946701825791,0.5659415141926859,0.1696616680210793,1.4147992368008724,0.43586856321169165,0.05623832959565153,0.0020656088704526596,0.02181203868546744,0.003428934044346447,0.06946007051107195,0.2483033341638235,0.07435100634912306,0.7576353279181295,0.22462672913262402,4.68868221,19.82446542,127.4311233,90.38504080749999,195.41999887,71.829950861,165.01713085999998,18.55508994649999,30.40286801000002,0.2583196803573822,0.18424067762875915,715.0111573535,0.12641067188663996,0.10045990209001371,0.025950769796626253,0.19920190562764523,0.16821065970011537,0.030991245927529866
